wardcode,wardname,lganame,statename,year,month,ACLED_BRD_state,ACLED_BRD_nonstate,ACLED_BRD_total
KD1001,Badiko,Kaduna South,Kaduna,2014,8,1.0,0.0,1.0
KD1003,Kakuri Gwari,Kaduna South,Kaduna,2018,10,3.0,0.0,3.0
KD1003,Kakuri Gwari,Kaduna South,Kaduna,2025,4,1.0,0.0,1.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2012,10,0.0,8.0,8.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2012,11,0.0,8.0,8.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2013,2,0.0,5.0,5.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2014,7,1.0,0.0,1.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2017,5,0.0,3.0,3.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2020,1,1.0,0.0,1.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,2021,11,1.0,0.0,1.0
KD1009,Tudun Wada North,Kaduna South,Kaduna,2013,4,2.0,0.0,2.0
KD1009,Tudun Wada North,Kaduna South,Kaduna,2016,10,0.0,2.0,2.0
KD1009,Tudun Wada North,Kaduna South,Kaduna,2025,7,0.0,1.0,1.0
KD1101,Aribi,Kagarko,Kaduna,2021,1,20.0,0.0,20.0
KD1102,Iddah,Kagarko,Kaduna,2014,3,0.0,3.0,3.0
KD1102,Iddah,Kagarko,Kaduna,2019,9,0.0,2.0,2.0
KD1102,Iddah,Kagarko,Kaduna,2020,12,0.0,1.0,1.0
KD1102,Iddah,Kagarko,Kaduna,2021,3,0.0,1.0,1.0
KD1102,Iddah,Kagarko,Kaduna,2024,5,0.0,4.0,4.0
KD1102,Iddah,Kagarko,Kaduna,2024,6,0.0,1.0,1.0
KD1103,Jere North,Kagarko,Kaduna,2025,3,1.0,0.0,1.0
KD1104,Jere South,Kagarko,Kaduna,2013,7,30.0,0.0,30.0
KD1104,Jere South,Kagarko,Kaduna,2014,1,0.0,1.0,1.0
KD1104,Jere South,Kagarko,Kaduna,2018,7,4.0,0.0,4.0
KD1104,Jere South,Kagarko,Kaduna,2022,5,0.0,1.0,1.0
KD1104,Jere South,Kagarko,Kaduna,2022,9,48.0,0.0,48.0
KD1104,Jere South,Kagarko,Kaduna,2023,8,0.0,2.0,2.0
KD1104,Jere South,Kagarko,Kaduna,2024,4,0.0,1.0,1.0
KD1104,Jere South,Kagarko,Kaduna,2024,6,0.0,2.0,2.0
KD1104,Jere South,Kagarko,Kaduna,2024,7,0.0,2.0,2.0
KD1104,Jere South,Kagarko,Kaduna,2024,10,1.0,0.0,1.0
KD1105,Kagarko North,Kagarko,Kaduna,2024,8,0.0,6.0,6.0
KD1105,Kagarko North,Kagarko,Kaduna,2024,9,4.0,0.0,4.0
KD1105,Kagarko North,Kagarko,Kaduna,2024,11,0.0,1.0,1.0
KD1105,Kagarko North,Kagarko,Kaduna,2025,1,0.0,1.0,1.0
KD1105,Kagarko North,Kagarko,Kaduna,2025,5,0.0,1.0,1.0
KD1106,Kagarko South,Kagarko,Kaduna,2011,4,0.0,345.0,345.0
KD1106,Kagarko South,Kagarko,Kaduna,2014,1,0.0,8.0,8.0
KD1106,Kagarko South,Kagarko,Kaduna,2017,2,0.0,2.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2018,1,0.0,2.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2020,11,3.0,0.0,3.0
KD1106,Kagarko South,Kagarko,Kaduna,2021,1,2.0,0.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2022,4,0.0,4.0,4.0
KD1106,Kagarko South,Kagarko,Kaduna,2023,2,0.0,2.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2023,3,1.0,5.0,6.0
KD1106,Kagarko South,Kagarko,Kaduna,2023,5,1.0,1.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2023,11,0.0,2.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2023,12,3.0,0.0,3.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,1,0.0,2.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,5,0.0,3.0,3.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,6,2.0,0.0,2.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,7,3.0,0.0,3.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,8,0.0,1.0,1.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,9,0.0,5.0,5.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,10,3.0,0.0,3.0
KD1106,Kagarko South,Kagarko,Kaduna,2024,12,3.0,0.0,3.0
KD1106,Kagarko South,Kagarko,Kaduna,2025,3,0.0,1.0,1.0
KD1201,Afogo,Kajuru,Kaduna,2020,3,0.0,15.0,15.0
KD1201,Afogo,Kajuru,Kaduna,2021,3,0.0,1.0,1.0
KD1201,Afogo,Kajuru,Kaduna,2022,7,0.0,4.0,4.0
KD1201,Afogo,Kajuru,Kaduna,2024,9,0.0,5.0,5.0
KD1202,Buda,Kajuru,Kaduna,2024,4,0.0,5.0,5.0
KD1202,Buda,Kajuru,Kaduna,2024,6,0.0,3.0,3.0
KD1202,Buda,Kajuru,Kaduna,2024,8,0.0,1.0,1.0
KD1203,Idon,Kajuru,Kaduna,2020,3,0.0,3.0,3.0
KD1203,Idon,Kajuru,Kaduna,2020,5,0.0,8.0,8.0
KD1203,Idon,Kajuru,Kaduna,2020,6,0.0,3.0,3.0
KD1203,Idon,Kajuru,Kaduna,2020,7,0.0,4.0,4.0
KD1203,Idon,Kajuru,Kaduna,2021,3,0.0,1.0,1.0
KD1203,Idon,Kajuru,Kaduna,2021,4,0.0,1.0,1.0
KD1203,Idon,Kajuru,Kaduna,2021,5,0.0,1.0,1.0
KD1203,Idon,Kajuru,Kaduna,2021,7,0.0,2.0,2.0
KD1203,Idon,Kajuru,Kaduna,2022,9,0.0,2.0,2.0
KD1203,Idon,Kajuru,Kaduna,2022,11,0.0,2.0,2.0
KD1203,Idon,Kajuru,Kaduna,2023,8,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2012,4,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2013,8,3.0,0.0,3.0
KD1204,Kajuru,Kajuru,Kaduna,2017,7,0.0,31.0,31.0
KD1204,Kajuru,Kajuru,Kaduna,2017,10,0.0,10.0,10.0
KD1204,Kajuru,Kajuru,Kaduna,2019,2,0.0,27.0,27.0
KD1204,Kajuru,Kajuru,Kaduna,2019,3,0.0,52.0,52.0
KD1204,Kajuru,Kajuru,Kaduna,2019,4,0.0,2.0,2.0
KD1204,Kajuru,Kajuru,Kaduna,2020,4,0.0,5.0,5.0
KD1204,Kajuru,Kajuru,Kaduna,2020,5,0.0,15.0,15.0
KD1204,Kajuru,Kajuru,Kaduna,2020,6,0.0,9.0,9.0
KD1204,Kajuru,Kajuru,Kaduna,2020,7,0.0,8.0,8.0
KD1204,Kajuru,Kajuru,Kaduna,2020,9,2.0,3.0,5.0
KD1204,Kajuru,Kajuru,Kaduna,2020,11,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2021,1,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2021,2,0.0,8.0,8.0
KD1204,Kajuru,Kajuru,Kaduna,2021,4,0.0,8.0,8.0
KD1204,Kajuru,Kajuru,Kaduna,2022,2,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2022,4,0.0,5.0,5.0
KD1204,Kajuru,Kajuru,Kaduna,2022,6,0.0,49.0,49.0
KD1204,Kajuru,Kajuru,Kaduna,2022,8,3.0,0.0,3.0
KD1204,Kajuru,Kajuru,Kaduna,2022,11,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2022,12,0.0,1.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2023,9,0.0,2.0,2.0
KD1204,Kajuru,Kajuru,Kaduna,2023,11,1.0,0.0,1.0
KD1204,Kajuru,Kajuru,Kaduna,2024,3,2.0,1.0,3.0
KD1204,Kajuru,Kajuru,Kaduna,2024,5,0.0,9.0,9.0
KD1204,Kajuru,Kajuru,Kaduna,2024,6,8.0,0.0,8.0
KD1204,Kajuru,Kajuru,Kaduna,2024,8,0.0,5.0,5.0
KD1204,Kajuru,Kajuru,Kaduna,2024,12,0.0,3.0,3.0
KD1205,Kallah,Kajuru,Kaduna,2020,5,0.0,13.0,13.0
KD1205,Kallah,Kajuru,Kaduna,2020,6,0.0,1.0,1.0
KD1205,Kallah,Kajuru,Kaduna,2020,10,0.0,1.0,1.0
KD1205,Kallah,Kajuru,Kaduna,2022,11,0.0,7.0,7.0
KD1205,Kallah,Kajuru,Kaduna,2024,5,0.0,2.0,2.0
KD1205,Kallah,Kajuru,Kaduna,2024,8,0.0,1.0,1.0
KD1205,Kallah,Kajuru,Kaduna,2025,1,0.0,2.0,2.0
KD1206,Kasuwan Magani,Kajuru,Kaduna,2018,2,0.0,12.0,12.0
KD1206,Kasuwan Magani,Kajuru,Kaduna,2018,10,0.0,55.0,55.0
KD1206,Kasuwan Magani,Kajuru,Kaduna,2019,4,0.0,2.0,2.0
KD1206,Kasuwan Magani,Kajuru,Kaduna,2021,4,0.0,1.0,1.0
KD1206,Kasuwan Magani,Kajuru,Kaduna,2023,3,0.0,1.0,1.0
KD1206,Kasuwan Magani,Kajuru,Kaduna,2024,7,0.0,1.0,1.0
KD1207,Kufana,Kajuru,Kaduna,2019,4,0.0,21.0,21.0
KD1207,Kufana,Kajuru,Kaduna,2020,5,0.0,24.0,24.0
KD1207,Kufana,Kajuru,Kaduna,2021,1,0.0,1.0,1.0
KD1207,Kufana,Kajuru,Kaduna,2021,12,0.0,2.0,2.0
KD1207,Kufana,Kajuru,Kaduna,2022,6,0.0,1.0,1.0
KD1207,Kufana,Kajuru,Kaduna,2023,9,0.0,1.0,1.0
KD1207,Kufana,Kajuru,Kaduna,2024,2,0.0,12.0,12.0
KD1207,Kufana,Kajuru,Kaduna,2024,6,0.0,1.0,1.0
KD1207,Kufana,Kajuru,Kaduna,2024,12,0.0,1.0,1.0
KD1207,Kufana,Kajuru,Kaduna,2025,1,0.0,3.0,3.0
KD1208,Maro,Kajuru,Kaduna,2019,2,0.0,93.0,93.0
KD1208,Maro,Kajuru,Kaduna,2020,2,0.0,7.0,7.0
KD1208,Maro,Kajuru,Kaduna,2020,3,0.0,3.0,3.0
KD1208,Maro,Kajuru,Kaduna,2020,8,0.0,1.0,1.0
KD1208,Maro,Kajuru,Kaduna,2021,8,0.0,2.0,2.0
KD1208,Maro,Kajuru,Kaduna,2022,11,0.0,2.0,2.0
KD1208,Maro,Kajuru,Kaduna,2023,2,0.0,1.0,1.0
KD1208,Maro,Kajuru,Kaduna,2023,10,0.0,3.0,3.0
KD1208,Maro,Kajuru,Kaduna,2023,11,1.0,0.0,1.0
KD1208,Maro,Kajuru,Kaduna,2023,12,3.0,0.0,3.0
KD1208,Maro,Kajuru,Kaduna,2024,5,0.0,12.0,12.0
KD1208,Maro,Kajuru,Kaduna,2024,6,0.0,8.0,8.0
KD1208,Maro,Kajuru,Kaduna,2024,8,0.0,2.0,2.0
KD1208,Maro,Kajuru,Kaduna,2024,9,0.0,4.0,4.0
KD1208,Maro,Kajuru,Kaduna,2024,12,9.0,0.0,9.0
KD1208,Maro,Kajuru,Kaduna,2025,2,0.0,1.0,1.0
KD1208,Maro,Kajuru,Kaduna,2025,7,0.0,5.0,5.0
KD1209,Rimau,Kajuru,Kaduna,2022,2,0.0,1.0,1.0
KD1209,Rimau,Kajuru,Kaduna,2025,2,0.0,1.0,1.0
KD1210,Tantattu,Kajuru,Kaduna,2019,3,0.0,46.0,46.0
KD1210,Tantattu,Kajuru,Kaduna,2022,4,0.0,2.0,2.0
KD1301,Agban,Kaura,Kaduna,2019,11,0.0,4.0,4.0
KD1301,Agban,Kaura,Kaduna,2022,3,17.0,0.0,17.0
KD1301,Agban,Kaura,Kaduna,2022,4,0.0,2.0,2.0
KD1303,Fada,Kaura,Kaduna,2011,12,0.0,5.0,5.0
KD1303,Fada,Kaura,Kaduna,2016,12,0.0,5.0,5.0
KD1303,Fada,Kaura,Kaduna,2017,1,0.0,2.0,2.0
KD1303,Fada,Kaura,Kaduna,2019,12,0.0,4.0,4.0
KD1303,Fada,Kaura,Kaduna,2020,7,0.0,5.0,5.0
KD1303,Fada,Kaura,Kaduna,2022,1,0.0,11.0,11.0
KD1303,Fada,Kaura,Kaduna,2022,2,0.0,11.0,11.0
KD1303,Fada,Kaura,Kaduna,2022,3,0.0,17.0,17.0
KD1303,Fada,Kaura,Kaduna,2022,12,0.0,10.0,10.0
KD1304,Kadarko,Kaura,Kaduna,2025,3,0.0,1.0,1.0
KD1305,Kaura,Kaura,Kaduna,2011,4,0.0,47.0,47.0
KD1305,Kaura,Kaura,Kaduna,2013,3,0.0,21.0,21.0
KD1305,Kaura,Kaura,Kaduna,2013,7,2.0,0.0,2.0
KD1305,Kaura,Kaura,Kaduna,2013,9,0.0,13.0,13.0
KD1305,Kaura,Kaura,Kaduna,2014,1,0.0,5.0,5.0
KD1305,Kaura,Kaura,Kaduna,2014,3,0.0,114.0,114.0
KD1305,Kaura,Kaura,Kaduna,2016,11,0.0,43.0,43.0
KD1305,Kaura,Kaura,Kaduna,2017,2,0.0,11.0,11.0
KD1305,Kaura,Kaura,Kaduna,2019,8,0.0,5.0,5.0
KD1305,Kaura,Kaura,Kaduna,2019,11,0.0,6.0,6.0
KD1305,Kaura,Kaura,Kaduna,2020,3,0.0,2.0,2.0
KD1305,Kaura,Kaura,Kaduna,2020,6,0.0,2.0,2.0
KD1305,Kaura,Kaura,Kaduna,2021,3,0.0,1.0,1.0
KD1305,Kaura,Kaura,Kaduna,2022,3,0.0,1.0,1.0
KD1305,Kaura,Kaura,Kaduna,2022,7,0.0,2.0,2.0
KD1305,Kaura,Kaura,Kaduna,2022,11,0.0,1.0,1.0
KD1305,Kaura,Kaura,Kaduna,2023,9,0.0,1.0,1.0
KD1306,Kpak,Kaura,Kaduna,2021,8,0.0,5.0,5.0
KD1306,Kpak,Kaura,Kaduna,2021,9,36.0,0.0,36.0
KD1306,Kpak,Kaura,Kaduna,2022,12,0.0,2.0,2.0
KD1307,Kukum,Kaura,Kaduna,2020,7,0.0,18.0,18.0
KD1308,Malagum,Kaura,Kaduna,2022,12,0.0,29.0,29.0
KD1309,Manchok,Kaura,Kaduna,2011,4,0.0,42.0,42.0
KD1402,Bital,Kauru,Kaduna,2014,6,0.0,21.0,21.0
KD1402,Bital,Kauru,Kaduna,2014,7,0.0,5.0,5.0
KD1402,Bital,Kauru,Kaduna,2014,9,1.0,12.0,13.0
KD1403,Damakasuwa,Kauru,Kaduna,2019,6,0.0,4.0,4.0
KD1403,Damakasuwa,Kauru,Kaduna,2022,2,0.0,1.0,1.0
KD1403,Damakasuwa,Kauru,Kaduna,2023,11,0.0,1.0,1.0
KD1403,Damakasuwa,Kauru,Kaduna,2024,12,1.0,0.0,1.0
KD1403,Damakasuwa,Kauru,Kaduna,2025,1,0.0,1.0,1.0
KD1404,Dawaki,Kauru,Kaduna,2024,8,0.0,6.0,6.0
KD1405,Geshere,Kauru,Kaduna,2022,7,0.0,1.0,1.0
KD1405,Geshere,Kauru,Kaduna,2025,3,0.0,3.0,3.0
KD1406,Kamaru,Kauru,Kaduna,2020,4,0.0,6.0,6.0
KD1406,Kamaru,Kauru,Kaduna,2021,1,0.0,3.0,3.0
KD1406,Kamaru,Kauru,Kaduna,2022,4,0.0,25.0,25.0
KD1406,Kamaru,Kauru,Kaduna,2022,5,0.0,1.0,1.0
KD1408,Kauru West,Kauru,Kaduna,2020,7,0.0,3.0,3.0
KD1408,Kauru West,Kauru,Kaduna,2020,9,0.0,1.0,1.0
KD1408,Kauru West,Kauru,Kaduna,2020,12,0.0,7.0,7.0
KD1408,Kauru West,Kauru,Kaduna,2021,1,0.0,2.0,2.0
KD1408,Kauru West,Kauru,Kaduna,2021,2,0.0,5.0,5.0
KD1408,Kauru West,Kauru,Kaduna,2021,3,0.0,10.0,10.0
KD1408,Kauru West,Kauru,Kaduna,2021,8,0.0,25.0,25.0
KD1408,Kauru West,Kauru,Kaduna,2022,1,0.0,1.0,1.0
KD1408,Kauru West,Kauru,Kaduna,2022,4,0.0,22.0,22.0
KD1408,Kauru West,Kauru,Kaduna,2022,5,1.0,0.0,1.0
KD1408,Kauru West,Kauru,Kaduna,2024,1,0.0,17.0,17.0
KD1408,Kauru West,Kauru,Kaduna,2024,12,11.0,0.0,11.0
KD1408,Kauru West,Kauru,Kaduna,2025,2,1.0,1.0,2.0
KD1408,Kauru West,Kauru,Kaduna,2025,3,0.0,3.0,3.0
KD1409,Kwassam,Kauru,Kaduna,2024,2,0.0,6.0,6.0
KD1409,Kwassam,Kauru,Kaduna,2024,8,0.0,1.0,1.0
KD1409,Kwassam,Kauru,Kaduna,2025,1,0.0,3.0,3.0
KD1409,Kwassam,Kauru,Kaduna,2025,2,0.0,5.0,5.0
KD1410,Makami,Kauru,Kaduna,2025,2,0.0,7.0,7.0
KD1411,Pari,Kauru,Kaduna,2024,9,0.0,2.0,2.0
KD1501,Anchau,Kubau,Kaduna,2022,8,1.0,0.0,1.0
KD1608,Sabon Garin,Kudan,Kaduna,2024,4,0.0,3.0,3.0
KD1609,Taba,Kudan,Kaduna,2012,7,0.0,1.0,1.0
KD1703,Garu Mariri,Lere,Kaduna,2005,6,1.0,0.0,1.0
KD1703,Garu Mariri,Lere,Kaduna,2005,10,0.0,3.0,3.0
KD1703,Garu Mariri,Lere,Kaduna,2021,2,2.0,0.0,2.0
KD1703,Garu Mariri,Lere,Kaduna,2022,8,0.0,1.0,1.0
KD1704,Gure Kahugu,Lere,Kaduna,2023,2,0.0,2.0,2.0
KD1705,Kayarda,Lere,Kaduna,2021,2,3.0,0.0,3.0
KD1708,Lere,Lere,Kaduna,2021,9,0.0,1.0,1.0
KD1709,Raminkura,Lere,Kaduna,2014,6,0.0,21.0,21.0
KD1709,Raminkura,Lere,Kaduna,2016,9,0.0,3.0,3.0
KD1711,Saminaka,Lere,Kaduna,2014,5,6.0,0.0,6.0
KD1711,Saminaka,Lere,Kaduna,2021,3,2.0,0.0,2.0
KD1711,Saminaka,Lere,Kaduna,2022,6,4.0,0.0,4.0
KD1711,Saminaka,Lere,Kaduna,2022,12,1.0,0.0,1.0
KD1711,Saminaka,Lere,Kaduna,2023,3,0.0,1.0,1.0
KD1801,Dan Damisa,Makarfi,Kaduna,2024,2,0.0,3.0,3.0
KD1801,Dan Damisa,Makarfi,Kaduna,2024,5,0.0,1.0,1.0
KD1806,Gwanki,Makarfi,Kaduna,2021,9,1.0,0.0,1.0
KD1807,Makarfi,Makarfi,Kaduna,2021,6,1.0,0.0,1.0
KD1807,Makarfi,Makarfi,Kaduna,2024,7,1.0,0.0,1.0
KD1809,Nasarawa Wandoya,Makarfi,Kaduna,2025,1,0.0,1.0,1.0
KD1902,Bomo,Sabon Gari,Kaduna,2018,4,0.0,6.0,6.0
KD1902,Bomo,Sabon Gari,Kaduna,2022,4,1.0,0.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,1999,1,1.0,0.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2009,9,3.0,0.0,3.0
KD1903,Chikaji,Sabon Gari,Kaduna,2011,4,0.0,3.0,3.0
KD1903,Chikaji,Sabon Gari,Kaduna,2012,3,1.0,0.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2012,6,0.0,22.0,22.0
KD1903,Chikaji,Sabon Gari,Kaduna,2012,7,0.0,1.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2012,9,2.0,0.0,2.0
KD1903,Chikaji,Sabon Gari,Kaduna,2013,1,3.0,0.0,3.0
KD1903,Chikaji,Sabon Gari,Kaduna,2013,9,0.0,1.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2014,2,0.0,4.0,4.0
KD1903,Chikaji,Sabon Gari,Kaduna,2014,7,35.0,0.0,35.0
KD1903,Chikaji,Sabon Gari,Kaduna,2015,7,0.0,37.0,37.0
KD1903,Chikaji,Sabon Gari,Kaduna,2015,12,100.0,0.0,100.0
KD1903,Chikaji,Sabon Gari,Kaduna,2019,11,1.0,0.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2020,6,0.0,1.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2021,1,2.0,1.0,3.0
KD1903,Chikaji,Sabon Gari,Kaduna,2021,6,0.0,1.0,1.0
KD1903,Chikaji,Sabon Gari,Kaduna,2021,7,0.0,1.0,1.0
KD1908,Muchiya,Sabon Gari,Kaduna,2011,4,0.0,2.0,2.0
KD1908,Muchiya,Sabon Gari,Kaduna,2012,9,0.0,1.0,1.0
KD1908,Muchiya,Sabon Gari,Kaduna,2012,10,0.0,8.0,8.0
KD1908,Muchiya,Sabon Gari,Kaduna,2012,11,2.0,0.0,2.0
KD1908,Muchiya,Sabon Gari,Kaduna,2020,8,1.0,0.0,1.0
KD1911,Zabi,Sabon Gari,Kaduna,2017,9,2.0,0.0,2.0
KD2001,Aboro,Sanga,Kaduna,2019,11,3.0,0.0,3.0
KD2001,Aboro,Sanga,Kaduna,2025,4,0.0,1.0,1.0
KD2002,Arak,Sanga,Kaduna,2014,5,8.0,0.0,8.0
KD2002,Arak,Sanga,Kaduna,2014,6,0.0,90.0,90.0
KD2002,Arak,Sanga,Kaduna,2014,9,0.0,20.0,20.0
KD2002,Arak,Sanga,Kaduna,2015,1,0.0,15.0,15.0
KD2002,Arak,Sanga,Kaduna,2016,9,0.0,19.0,19.0
KD2002,Arak,Sanga,Kaduna,2019,11,0.0,2.0,2.0
KD2002,Arak,Sanga,Kaduna,2020,12,0.0,2.0,2.0
KD2002,Arak,Sanga,Kaduna,2021,6,0.0,1.0,1.0
KD2002,Arak,Sanga,Kaduna,2024,5,6.0,0.0,6.0
KD2005,Gwantu,Sanga,Kaduna,2001,4,0.0,10.0,10.0
KD2005,Gwantu,Sanga,Kaduna,2014,1,2.0,0.0,2.0
KD2005,Gwantu,Sanga,Kaduna,2014,6,0.0,10.0,10.0
KD2005,Gwantu,Sanga,Kaduna,2016,8,0.0,3.0,3.0
KD2005,Gwantu,Sanga,Kaduna,2024,2,0.0,5.0,5.0
KD2006,Karshi,Sanga,Kaduna,2016,5,0.0,2.0,2.0
KD2006,Karshi,Sanga,Kaduna,2019,11,3.0,0.0,3.0
KD2006,Karshi,Sanga,Kaduna,2020,8,0.0,21.0,21.0
KD2010,Ninzo West,Sanga,Kaduna,2013,2,0.0,30.0,30.0
KD2010,Ninzo West,Sanga,Kaduna,2019,8,2.0,0.0,2.0
KD2011,Wasa,Sanga,Kaduna,2018,2,0.0,1.0,1.0
KD2102,Gamagira,Soba,Kaduna,2024,7,2.0,0.0,2.0
KD2107,Maigana,Soba,Kaduna,2025,5,0.0,1.0,1.0
KD2111,Soba,Soba,Kaduna,2011,4,0.0,2.0,2.0
KD2201,Gidan Jatau,Zangon Kataf,Kaduna,2011,4,0.0,21.0,21.0
KD2202,Gora,Zangon Kataf,Kaduna,2021,12,0.0,2.0,2.0
KD2202,Gora,Zangon Kataf,Kaduna,2023,5,2.0,0.0,2.0
KD2202,Gora,Zangon Kataf,Kaduna,2025,2,0.0,1.0,1.0
KD2203,Ikulu,Zangon Kataf,Kaduna,2022,12,0.0,2.0,2.0
KD2203,Ikulu,Zangon Kataf,Kaduna,2023,4,0.0,4.0,4.0
KD2203,Ikulu,Zangon Kataf,Kaduna,2024,8,0.0,2.0,2.0
KD2203,Ikulu,Zangon Kataf,Kaduna,2025,3,0.0,1.0,1.0
KD2204,Kamantan,Zangon Kataf,Kaduna,2015,1,0.0,7.0,7.0
KD2204,Kamantan,Zangon Kataf,Kaduna,2015,2,0.0,8.0,8.0
KD2204,Kamantan,Zangon Kataf,Kaduna,2023,9,0.0,1.0,1.0
KD2204,Kamantan,Zangon Kataf,Kaduna,2024,8,0.0,2.0,2.0
KD2205,Madakiya,Zangon Kataf,Kaduna,2020,3,0.0,2.0,2.0
KD2205,Madakiya,Zangon Kataf,Kaduna,2021,8,0.0,1.0,1.0
KD2206,Unguwar Gaya,Zangon Kataf,Kaduna,2018,8,4.0,0.0,4.0
KD2206,Unguwar Gaya,Zangon Kataf,Kaduna,2021,7,0.0,9.0,9.0
KD2206,Unguwar Gaya,Zangon Kataf,Kaduna,2021,8,1.0,0.0,1.0
KD2206,Unguwar Gaya,Zangon Kataf,Kaduna,2021,10,0.0,2.0,2.0
KD2206,Unguwar Gaya,Zangon Kataf,Kaduna,2023,3,0.0,1.0,1.0
KD2207,Unguwan Rimi,Zangon Kataf,Kaduna,2022,1,0.0,1.0,1.0
KD2207,Unguwan Rimi,Zangon Kataf,Kaduna,2024,5,0.0,1.0,1.0
KD2207,Unguwan Rimi,Zangon Kataf,Kaduna,2025,2,2.0,0.0,2.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2017,1,0.0,3.0,3.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2020,7,0.0,1.0,1.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2020,10,0.0,1.0,1.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,4,0.0,5.0,5.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,7,0.0,4.0,4.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,8,4.0,32.0,36.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,9,0.0,25.0,25.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,10,0.0,4.0,4.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,11,0.0,21.0,21.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2021,12,0.0,1.0,1.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2022,1,0.0,1.0,1.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2022,2,0.0,6.0,6.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2022,12,0.0,2.0,2.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2023,3,12.0,1.0,13.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2023,4,36.0,9.0,45.0
KD2209,Zango Urban,Zangon Kataf,Kaduna,2023,11,6.0,9.0,15.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2011,4,0.0,576.0,576.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2011,11,0.0,2.0,2.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2012,11,0.0,6.0,6.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2013,1,2.0,0.0,2.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2013,7,0.0,5.0,5.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2014,6,0.0,2.0,2.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2015,3,1.0,0.0,1.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2017,1,0.0,3.0,3.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2017,3,0.0,1.0,1.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2020,7,0.0,18.0,18.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2020,8,0.0,21.0,21.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2020,9,0.0,3.0,3.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2020,11,0.0,2.0,2.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2021,1,0.0,3.0,3.0
KD2210,Zonkwa,Zangon Kataf,Kaduna,2021,2,0.0,1.0,1.0
